quadratid,y,x,label_name,label,func_group,method,data_set
34011031101.jpg,657,55,Epilithic algal matirx smotheting rubble,EAM_RB,Algae,random,test
34011031101.jpg,763,128,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031101.jpg,610,141,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031101.jpg,697,357,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031101.jpg,627,499,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031101.jpg,696,557,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031101.jpg,615,708,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031101.jpg,635,746,Epilithic algal matirx smotheting rubble,EAM_RB,Algae,random,test
34011031101.jpg,727,611,Epilithic algal matirx smotheting rubble,EAM_RB,Algae,random,test
34011031101.jpg,743,752,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031101.jpg,726,886,Loose Substrate: Sand,LSUB_SAND,Other,random,test
34011031101.jpg,687,872,Epilithic algal matirx smotheting rubble,EAM_RB,Algae,random,test
34011031101.jpg,974,239,Loose Substrate: Sand,LSUB_SAND,Other,random,test
34011031101.jpg,924,407,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031101.jpg,865,305,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031101.jpg,888,293,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031101.jpg,799,484,Epilithic algal matirx smotheting rubble,EAM_RB,Algae,random,test
34011031101.jpg,805,828,Loose Substrate: Sand,LSUB_SAND,Other,random,test
34011031201.jpg,228,76,Epilithic algal matirx smotheting rubble,EAM_RB,Algae,random,test
34011031201.jpg,59,407,Epilithic algal matirx smotheting rubble,EAM_RB,Algae,random,test
34011031201.jpg,60,268,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031201.jpg,57,316,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031201.jpg,112,352,Epilithic algal matirx smotheting rubble,EAM_RB,Algae,random,test
34011031201.jpg,174,456,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031201.jpg,196,573,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031201.jpg,72,779,Non Hermatypic: Millepora,NON_MIL,Other Invertebrates,random,test
34011031201.jpg,125,725,Unknown,Unk,Other,random,test
34011031201.jpg,118,867,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031201.jpg,92,802,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031201.jpg,418,189,Loose Substrate: Sand,LSUB_SAND,Other,random,test
34011031201.jpg,400,406,Loose Substrate: Sand,LSUB_SAND,Other,random,test
34011031201.jpg,310,400,Loose Substrate: Sand,LSUB_SAND,Other,random,test
34011031201.jpg,401,447,Foliose Strap/ Branched algae,MACR_Fol_B,Algae,random,test
34011031201.jpg,319,679,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031201.jpg,421,704,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031201.jpg,410,628,Loose Substrate: Sand,LSUB_SAND,Other,random,test
34011031201.jpg,326,922,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031201.jpg,469,91,Epilithic algal matirx smotheting rubble,EAM_RB,Algae,random,test
34011031201.jpg,521,205,Epilithic algal matirx smotheting rubble,EAM_RB,Algae,random,test
34011031201.jpg,604,95,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031201.jpg,495,83,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031201.jpg,431,395,Loose Substrate: Sand,LSUB_SAND,Other,random,test
34011031201.jpg,569,409,Loose Substrate: Sand,LSUB_SAND,Other,random,test
34011031201.jpg,561,400,Loose Substrate: Sand,LSUB_SAND,Other,random,test
34011031201.jpg,514,569,Loose Substrate: Sand,LSUB_SAND,Other,random,test
34011031201.jpg,449,577,Loose Substrate: Sand,LSUB_SAND,Other,random,test
34011031201.jpg,480,624,Loose Substrate: Sand,LSUB_SAND,Other,random,test
34011031201.jpg,552,799,Epilithic algal matirx smotheting rubble,EAM_RB,Algae,random,test
34011031201.jpg,640,168,Epilithic algal matirx smotheting rubble,EAM_RB,Algae,random,test
34011031201.jpg,737,141,Loose Substrate: Sand,LSUB_SAND,Other,random,test
34011031201.jpg,661,307,Loose Substrate: Sand,LSUB_SAND,Other,random,test
34011031201.jpg,756,515,Loose Substrate: Sand,LSUB_SAND,Other,random,test
34011031201.jpg,772,464,Loose Substrate: Sand,LSUB_SAND,Other,random,test
34011031201.jpg,714,656,Loose Substrate: Sand,LSUB_SAND,Other,random,test
34011031201.jpg,954,203,Loose Substrate: Sand,LSUB_SAND,Other,random,test
34011031201.jpg,800,200,Loose Substrate: Sand,LSUB_SAND,Other,random,test
34011031201.jpg,921,120,Epilithic algal matirx smotheting rubble,EAM_RB,Algae,random,test
34011031201.jpg,926,336,Sponges: Branching/rope forms,SINV_SPO_E,Other Invertebrates,random,test
34011031201.jpg,932,256,Loose Substrate: Sand,LSUB_SAND,Other,random,test
34011031201.jpg,869,546,Loose Substrate: Sand,LSUB_SAND,Other,random,test
34011031201.jpg,813,606,Loose Substrate: Sand,LSUB_SAND,Other,random,test
34011031201.jpg,859,780,Loose Substrate: Sand,LSUB_SAND,Other,random,test
34011031201.jpg,908,631,Loose Substrate: Sand,LSUB_SAND,Other,random,test
34011031301.jpg,158,86,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031301.jpg,74,228,Porites,BRA_SMO_Po,Hard Coral,random,test
34011031301.jpg,130,338,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031301.jpg,222,312,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031301.jpg,211,413,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031301.jpg,70,962,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031301.jpg,404,182,Acropora,BRA_ARB_Ac,Hard Coral,random,test
34011031301.jpg,309,261,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031301.jpg,398,344,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031301.jpg,263,579,Fish,FISH,Other,random,test
34011031301.jpg,307,543,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031301.jpg,277,755,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031301.jpg,345,681,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031301.jpg,283,933,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031301.jpg,384,832,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031301.jpg,252,939,Non Hermatypic: Millepora,NON_MIL,Other Invertebrates,random,test
34011031301.jpg,582,78,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031301.jpg,510,283,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031301.jpg,606,440,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031301.jpg,550,669,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031301.jpg,608,688,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031301.jpg,485,634,Acropora,BRA_ARB_Ac,Hard Coral,random,test
34011031301.jpg,548,945,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031301.jpg,573,855,Porites,MASE_SMO_P,Hard Coral,random,test
34011031301.jpg,615,74,Acropora,BRA_ARB_Ac,Hard Coral,random,test
34011031301.jpg,672,473,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031301.jpg,630,703,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031301.jpg,743,708,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031301.jpg,723,618,Porites,TFP_SMO_Po,Hard Coral,random,test
34011031301.jpg,719,773,Stylophora,BRA_RND_St,Hard Coral,random,test
34011031301.jpg,731,647,Porites,TFP_SMO_Po,Hard Coral,random,test
34011031301.jpg,682,924,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031301.jpg,688,815,Stylophora,BRA_RND_St,Hard Coral,random,test
34011031301.jpg,931,542,Porites,TFP_SMO_Po,Hard Coral,random,test
34011031301.jpg,825,558,Porites,TFP_SMO_Po,Hard Coral,random,test
34011031301.jpg,933,583,Porites,TFP_SMO_Po,Hard Coral,random,test
34011031301.jpg,978,822,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031401.jpg,166,127,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031401.jpg,117,131,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031401.jpg,232,231,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031401.jpg,207,394,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031401.jpg,102,940,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031401.jpg,228,920,Acropora,BRA_ARB_Ac,Hard Coral,random,test
34011031401.jpg,152,933,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031401.jpg,142,870,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031401.jpg,367,183,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031401.jpg,320,106,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031401.jpg,387,246,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031401.jpg,381,388,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031401.jpg,394,534,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031401.jpg,253,552,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031401.jpg,256,506,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031401.jpg,333,862,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031401.jpg,447,202,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031401.jpg,581,177,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031401.jpg,438,295,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031401.jpg,515,307,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031401.jpg,554,248,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031401.jpg,494,328,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031401.jpg,566,559,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031401.jpg,515,520,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031401.jpg,588,610,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031401.jpg,488,652,Epilithic algal matirx smotheting rubble,EAM_RB,Algae,random,test
34011031401.jpg,462,798,Epilithic algal matirx smotheting rubble,EAM_RB,Algae,random,test
34011031401.jpg,641,134,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031401.jpg,761,231,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031401.jpg,634,229,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031401.jpg,739,429,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031401.jpg,772,606,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031401.jpg,695,470,Porites,BRA_SMO_Po,Hard Coral,random,test
34011031401.jpg,613,566,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031401.jpg,649,793,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031401.jpg,779,623,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031401.jpg,762,637,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031401.jpg,764,855,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031401.jpg,847,71,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031401.jpg,851,55,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031401.jpg,873,167,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031401.jpg,892,318,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031401.jpg,959,527,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031401.jpg,828,430,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031401.jpg,857,592,Stylophora,BRA_RND_St,Hard Coral,random,test
34011031401.jpg,968,787,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031401.jpg,914,751,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031401.jpg,895,660,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031401.jpg,870,923,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031401.jpg,836,887,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031501.jpg,60,227,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031501.jpg,215,119,Acropora,BRA_ARB_Ac,Hard Coral,random,test
34011031501.jpg,111,191,Acropora,BRA_ARB_Ac,Hard Coral,random,test
34011031501.jpg,116,176,Acropora,BRA_ARB_Ac,Hard Coral,random,test
34011031501.jpg,159,104,Acropora,BRA_ARB_Ac,Hard Coral,random,test
34011031501.jpg,82,213,Acropora,BRA_ARB_Ac,Hard Coral,random,test
34011031501.jpg,103,400,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031501.jpg,181,685,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031501.jpg,120,731,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031501.jpg,253,138,Acropora,BRA_ARB_Ac,Hard Coral,random,test
34011031501.jpg,320,379,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031501.jpg,392,332,Epilithic algal matirx smotheting rubble,EAM_RB,Algae,random,test
34011031501.jpg,304,466,Epilithic algal matirx smotheting rubble,EAM_RB,Algae,random,test
34011031501.jpg,411,568,Epilithic algal matirx smotheting rubble,EAM_RB,Algae,random,test
34011031501.jpg,378,518,Loose Substrate: Sand,LSUB_SAND,Other,random,test
34011031501.jpg,289,520,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031501.jpg,281,536,Porites,BRA_SMO_Po,Hard Coral,random,test
34011031501.jpg,246,596,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031501.jpg,335,642,Epilithic algal matirx smotheting rubble,EAM_RB,Algae,random,test
34011031501.jpg,347,794,Loose Substrate: Sand,LSUB_SAND,Other,random,test
34011031501.jpg,240,861,Epilithic algal matirx smotheting rubble,EAM_RB,Algae,random,test
34011031501.jpg,288,799,Loose Substrate: Sand,LSUB_SAND,Other,random,test
34011031501.jpg,481,224,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031501.jpg,536,99,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031501.jpg,455,122,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031501.jpg,534,300,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031501.jpg,557,473,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031501.jpg,523,668,Loose Substrate: Sand,LSUB_SAND,Other,random,test
34011031501.jpg,644,139,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031501.jpg,742,124,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031501.jpg,675,275,Loose Substrate: Sand,LSUB_SAND,Other,random,test
34011031501.jpg,652,452,Epilithic algal matirx smotheting rubble,EAM_RB,Algae,random,test
34011031501.jpg,693,587,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031501.jpg,762,585,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031501.jpg,644,721,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031501.jpg,631,737,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031501.jpg,735,788,Loose Substrate: Sand,LSUB_SAND,Other,random,test
34011031501.jpg,760,629,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031501.jpg,761,673,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031501.jpg,667,845,Stylophora,BRA_RND_St,Hard Coral,random,test
34011031501.jpg,865,221,Loose Substrate: Sand,LSUB_SAND,Other,random,test
34011031501.jpg,849,221,Loose Substrate: Sand,LSUB_SAND,Other,random,test
34011031501.jpg,970,294,Epilithic algal matirx smotheting rubble,EAM_RB,Algae,random,test
34011031501.jpg,943,421,Epilithic algal matirx smotheting rubble,EAM_RB,Algae,random,test
34011031501.jpg,882,679,Loose Substrate: Sand,LSUB_SAND,Other,random,test
34011031501.jpg,843,716,Loose Substrate: Sand,LSUB_SAND,Other,random,test
34011031501.jpg,872,882,Loose Substrate: Sand,LSUB_SAND,Other,random,test
34011031601.jpg,129,355,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031601.jpg,52,525,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031601.jpg,148,929,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031601.jpg,116,947,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031601.jpg,95,954,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031601.jpg,115,839,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031601.jpg,296,58,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031601.jpg,338,89,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031601.jpg,270,354,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031601.jpg,399,380,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031601.jpg,373,390,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031601.jpg,244,456,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031601.jpg,323,745,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031601.jpg,326,842,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031601.jpg,303,882,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031601.jpg,398,884,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031601.jpg,606,217,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031601.jpg,519,64,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031601.jpg,603,236,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031601.jpg,584,290,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031601.jpg,524,482,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031601.jpg,498,483,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031601.jpg,506,441,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031601.jpg,478,450,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031601.jpg,550,545,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031601.jpg,465,428,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031601.jpg,679,307,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031601.jpg,621,380,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031601.jpg,671,324,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031601.jpg,618,378,Calcifying calcareous crustose algae: DHC,CAL_CCA_DC,Algae,random,test
34011031601.jpg,703,443,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031601.jpg,713,568,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031601.jpg,699,638,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031601.jpg,775,971,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031601.jpg,760,932,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031601.jpg,836,188,Porites,MASE_SMO_P,Hard Coral,random,test
34011031601.jpg,851,423,Acropora,BRA_TAB-Ac,Hard Coral,random,test
34011031601.jpg,908,551,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031601.jpg,967,578,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031601.jpg,935,518,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031601.jpg,978,687,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031601.jpg,816,732,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031701.jpg,220,408,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031701.jpg,142,369,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031701.jpg,123,246,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031701.jpg,127,307,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031701.jpg,77,476,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031701.jpg,225,581,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031701.jpg,233,452,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031701.jpg,101,537,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031701.jpg,233,869,Massive or encrusting sponges,SINV_SPO_M,Other Invertebrates,random,test
34011031701.jpg,280,134,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031701.jpg,253,62,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031701.jpg,339,221,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031701.jpg,242,277,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031701.jpg,282,403,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031701.jpg,397,381,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031701.jpg,263,270,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031701.jpg,330,649,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031701.jpg,389,733,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031701.jpg,409,819,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031701.jpg,254,813,Massive or encrusting sponges,SINV_SPO_M,Other Invertebrates,random,test
34011031701.jpg,416,844,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031701.jpg,580,117,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031701.jpg,447,85,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031701.jpg,600,55,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031701.jpg,451,342,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031701.jpg,446,279,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031701.jpg,592,375,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031701.jpg,480,455,Massive or encrusting sponges,SINV_SPO_M,Other Invertebrates,random,test
34011031701.jpg,447,453,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031701.jpg,542,514,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031701.jpg,491,645,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031701.jpg,587,885,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031701.jpg,644,227,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031701.jpg,739,217,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031701.jpg,785,364,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031701.jpg,748,369,Lobophyllia,MASE_MEA_L,Hard Coral,random,test
34011031701.jpg,768,307,Lobophyllia,MASE_MEA_L,Hard Coral,random,test
34011031701.jpg,651,936,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031701.jpg,741,870,Calcifying calcareous crustose algae: DHC,CAL_CCA_DC,Algae,random,test
34011031701.jpg,855,114,Epilithic Algal Matrix,Unc,Algae,random,test
34011031701.jpg,830,708,Porites,BRA_SMO_Po,Hard Coral,random,test
34011031801.jpg,172,77,Stylophora,BRA_RND_St,Hard Coral,random,test
34011031801.jpg,120,69,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031801.jpg,140,146,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031801.jpg,193,189,Epilithic algal matirx smotheting rubble,EAM_RB,Algae,random,test
34011031801.jpg,128,318,Porites,BRA_SMO_Po,Hard Coral,random,test
34011031801.jpg,133,536,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031801.jpg,121,612,Cyanobacteria smothering dead coral,CYANO_DHC,Algae,random,test
34011031801.jpg,72,659,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031801.jpg,214,668,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031801.jpg,280,103,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031801.jpg,273,52,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031801.jpg,289,126,Loose Substrate: Sand,LSUB_SAND,Other,random,test
34011031801.jpg,262,234,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031801.jpg,402,247,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031801.jpg,412,564,Porites,BRA_SMO_Po,Hard Coral,random,test
34011031801.jpg,421,617,Porites,BRA_SMO_Po,Hard Coral,random,test
34011031801.jpg,483,208,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031801.jpg,516,127,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031801.jpg,609,305,Epilithic algal matirx smotheting rubble,EAM_RB,Algae,random,test
34011031801.jpg,481,589,Porites,BRA_SMO_Po,Hard Coral,random,test
34011031801.jpg,533,780,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031801.jpg,600,631,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031801.jpg,537,808,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031801.jpg,475,905,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031801.jpg,558,809,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031801.jpg,435,917,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031801.jpg,637,140,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031801.jpg,737,77,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031801.jpg,773,81,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031801.jpg,676,158,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031801.jpg,753,249,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031801.jpg,750,275,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031801.jpg,685,629,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031801.jpg,640,952,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031801.jpg,627,933,Porites,BRA_SMO_Po,Hard Coral,random,test
34011031801.jpg,788,845,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031801.jpg,945,122,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031801.jpg,816,80,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031801.jpg,868,92,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031801.jpg,846,394,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031801.jpg,974,290,Epilithic algal matirx smotheting rubble,EAM_RB,Algae,random,test
34011031801.jpg,821,273,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031801.jpg,921,758,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031801.jpg,980,782,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031801.jpg,922,741,Porites,BRA_SMO_Po,Hard Coral,random,test
34011031801.jpg,897,876,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
34011031901.jpg,108,76,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
