quadratid,y,x,label_name,label,func_group,method,data_set
36012160701.jpg,743,1057,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012160701.jpg,876,1026,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012160701.jpg,706,1348,Calcifying calcareous crustose algae: DHC,CAL_CCA_DC,Algae,random,test
36012160701.jpg,920,1475,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012160701.jpg,982,1547,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012160701.jpg,1005,289,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012160701.jpg,1088,226,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012160701.jpg,1185,154,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012160701.jpg,1202,479,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012160701.jpg,1097,836,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012160701.jpg,1104,797,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012160701.jpg,1204,1171,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012160701.jpg,1189,1468,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012160701.jpg,1459,189,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012160701.jpg,1298,238,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012160701.jpg,1425,204,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012160701.jpg,1505,153,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012160701.jpg,1293,638,Calcifying calcareous crustose algae: DHC,CAL_CCA_DC,Algae,random,test
36012160701.jpg,1538,455,Calcifying calcareous crustose algae: DHC,CAL_CCA_DC,Algae,random,test
36012160701.jpg,1589,564,Calcifying calcareous crustose algae: DHC,CAL_CCA_DC,Algae,random,test
36012160701.jpg,1388,684,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012160701.jpg,1374,830,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012160701.jpg,1349,1085,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012160701.jpg,1480,1041,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012160701.jpg,1344,1581,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012160801.jpg,262,141,Loose Substrate: Sand,LSUB_SAND,Other,random,test
36012160801.jpg,272,294,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012160801.jpg,152,115,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012160801.jpg,314,656,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012160801.jpg,308,720,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012160801.jpg,139,964,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012160801.jpg,137,852,Calcifying calcareous crustose algae: DHC,CAL_CCA_DC,Algae,random,test
36012160801.jpg,285,1284,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012160801.jpg,86,1174,Loose Substrate: Sand,LSUB_SAND,Other,random,test
36012160801.jpg,247,1307,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012160801.jpg,445,154,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012160801.jpg,460,137,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012160801.jpg,356,510,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012160801.jpg,570,853,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012160801.jpg,352,900,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012160801.jpg,457,901,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012160801.jpg,563,887,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012160801.jpg,418,1202,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012160801.jpg,394,1186,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012160801.jpg,341,1179,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012160801.jpg,431,1088,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012160801.jpg,607,224,Loose Substrate: Sand,LSUB_SAND,Other,random,test
36012160801.jpg,776,187,Loose Substrate: Sand,LSUB_SAND,Other,random,test
36012160801.jpg,588,469,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012160801.jpg,747,635,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012160801.jpg,618,712,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012160801.jpg,649,817,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012160801.jpg,719,1249,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012160801.jpg,803,1172,Porites,MASE_SMO_P,Hard Coral,random,test
36012160801.jpg,1034,122,Loose Substrate: Sand,LSUB_SAND,Other,random,test
36012160801.jpg,1000,349,Loose Substrate: Sand,LSUB_SAND,Other,random,test
36012160801.jpg,972,539,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012160801.jpg,846,521,Loose Substrate: Sand,LSUB_SAND,Other,random,test
36012160801.jpg,1010,354,Porites,MASE_SMO_P,Hard Coral,random,test
36012160801.jpg,1018,651,Loose Substrate: Sand,LSUB_SAND,Other,random,test
36012160801.jpg,876,803,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012160801.jpg,911,1023,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012160801.jpg,993,1170,Acropora,BRA_DIG_Ac,Hard Coral,random,test
36012160801.jpg,1269,100,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012160801.jpg,1206,523,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012160801.jpg,1328,418,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012160801.jpg,1200,386,Loose Substrate: Sand,LSUB_SAND,Other,random,test
36012160801.jpg,1240,878,Calcifying calcareous crustose algae: DHC,CAL_CCA_DC,Algae,random,test
36012160801.jpg,1107,858,Calcifying calcareous crustose algae: DHC,CAL_CCA_DC,Algae,random,test
36012160801.jpg,1204,1080,Calcifying calcareous crustose algae: DHC,CAL_CCA_DC,Algae,random,test
36012160801.jpg,1131,1158,Acropora,BRA_DIG_Ac,Hard Coral,random,test
36012160901.jpg,268,106,Porites,MASE_SMO_P,Hard Coral,random,test
36012160901.jpg,222,266,Porites,MASE_SMO_P,Hard Coral,random,test
36012160901.jpg,268,421,Porites,MASE_SMO_P,Hard Coral,random,test
36012160901.jpg,248,805,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012160901.jpg,415,566,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012160901.jpg,404,388,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012160901.jpg,322,390,Epilithic Algal Matrix,Unc,Algae,random,test
36012160901.jpg,509,522,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012160901.jpg,408,647,Epilithic algal matirx smotheting rubble,EAM_RB,Algae,random,test
36012160901.jpg,490,607,Calcifying calcareous crustose algae: DHC,CAL_CCA_DC,Algae,random,test
36012160901.jpg,489,772,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012160901.jpg,561,1054,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012160901.jpg,398,1028,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012160901.jpg,384,1163,Loose Substrate: Sand,LSUB_SAND,Other,random,test
36012160901.jpg,472,1286,Loose Substrate: Sand,LSUB_SAND,Other,random,test
36012160901.jpg,802,125,Calcifying calcareous crustose algae: DHC,CAL_CCA_DC,Algae,random,test
36012160901.jpg,587,170,Calcifying calcareous crustose algae: DHC,CAL_CCA_DC,Algae,random,test
36012160901.jpg,729,206,Calcifying calcareous crustose algae: DHC,CAL_CCA_DC,Algae,random,test
36012160901.jpg,691,314,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012160901.jpg,731,231,Calcifying calcareous crustose algae: DHC,CAL_CCA_DC,Algae,random,test
36012160901.jpg,607,249,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012160901.jpg,645,210,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012160901.jpg,739,416,Common LRG Alcyoniide,SINV_SFC_A,Soft Coral,random,test
36012160901.jpg,709,374,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012160901.jpg,747,641,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012160901.jpg,740,669,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012160901.jpg,721,842,Loose Substrate: Sand,LSUB_SAND,Other,random,test
36012160901.jpg,687,829,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012160901.jpg,640,1126,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012160901.jpg,1023,280,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012160901.jpg,1000,542,Loose Substrate: Sand,LSUB_SAND,Other,random,test
36012160901.jpg,938,465,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012160901.jpg,837,473,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012160901.jpg,1029,733,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012160901.jpg,1006,618,Loose Substrate: Sand,LSUB_SAND,Other,random,test
36012160901.jpg,1044,1043,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012160901.jpg,1020,875,Porites,MASE_SMO_P,Hard Coral,random,test
36012160901.jpg,958,1046,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012160901.jpg,844,1044,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012160901.jpg,1024,1319,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012160901.jpg,1015,1081,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012160901.jpg,861,1217,Loose Substrate: Sand,LSUB_SAND,Other,random,test
36012160901.jpg,1307,177,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012160901.jpg,1308,285,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012160901.jpg,1272,792,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012160901.jpg,1184,968,Porites,MASE_SMO_P,Hard Coral,random,test
36012160901.jpg,1244,1039,Calcifying calcareous crustose algae: DHC,CAL_CCA_DC,Algae,random,test
36012160901.jpg,1286,1300,Calcifying calcareous crustose algae: DHC,CAL_CCA_DC,Algae,random,test
36012160901.jpg,1194,1230,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012160901.jpg,1173,1260,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012161001.jpg,235,246,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012161001.jpg,175,77,Pocillopora,BRA_VER_Po,Hard Coral,random,test
36012161001.jpg,135,488,Loose Substrate: Sand,LSUB_SAND,Other,random,test
36012161001.jpg,188,642,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012161001.jpg,70,1025,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012161001.jpg,280,873,Acropora,BRA_TAB-Ac,Hard Coral,random,test
36012161001.jpg,261,1247,Porites,MASE_SMO_P,Hard Coral,random,test
36012161001.jpg,182,1185,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012161001.jpg,342,177,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012161001.jpg,420,561,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012161001.jpg,389,509,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012161001.jpg,458,443,Calcifying calcareous crustose algae: DHC,CAL_CCA_DC,Algae,random,test
36012161001.jpg,363,385,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012161001.jpg,415,347,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012161001.jpg,393,397,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012161001.jpg,451,465,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012161001.jpg,506,751,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012161001.jpg,439,581,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012161001.jpg,546,812,Pocillopora,BRA_VER_Po,Hard Coral,random,test
36012161001.jpg,483,764,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012161001.jpg,416,932,Loose Substrate: Sand,LSUB_SAND,Other,random,test
36012161001.jpg,781,297,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012161001.jpg,578,206,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012161001.jpg,802,648,Porites,MASE_SMO_P,Hard Coral,random,test
36012161001.jpg,696,917,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012161001.jpg,737,1277,Loose Substrate: Sand,LSUB_SAND,Other,random,test
36012161001.jpg,849,251,Porites,MASE_SMO_P,Hard Coral,random,test
36012161001.jpg,947,113,Porites,MASE_SMO_P,Hard Coral,random,test
36012161001.jpg,946,149,Porites,MASE_SMO_P,Hard Coral,random,test
36012161001.jpg,911,105,Porites,MASE_SMO_P,Hard Coral,random,test
36012161001.jpg,844,228,Porites,MASE_SMO_P,Hard Coral,random,test
36012161001.jpg,840,271,Porites,MASE_SMO_P,Hard Coral,random,test
36012161001.jpg,889,83,Porites,MASE_SMO_P,Hard Coral,random,test
36012161001.jpg,1026,411,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012161001.jpg,915,396,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012161001.jpg,851,624,Porites,MASE_SMO_P,Hard Coral,random,test
36012161001.jpg,1015,1077,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012161001.jpg,884,1105,Porites,MASE_SMO_P,Hard Coral,random,test
36012161001.jpg,931,1234,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012161001.jpg,998,1185,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012161001.jpg,1312,249,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012161001.jpg,1132,520,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012161001.jpg,1201,626,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012161001.jpg,1200,1066,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012161001.jpg,1296,860,Calcifying algae: Halimeda,MACR_Cal_H,Algae,random,test
36012161001.jpg,1089,921,Porites,MASE_SMO_P,Hard Coral,random,test
36012161001.jpg,1310,1227,Calcifying calcareous crustose algae: DHC,CAL_CCA_DC,Algae,random,test
36012161001.jpg,1137,1150,Calcifying calcareous crustose algae: DHC,CAL_CCA_DC,Algae,random,test
36012161001.jpg,1162,1176,Porites,MASE_SMO_P,Hard Coral,random,test
36012161101.jpg,205,87,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012161101.jpg,95,102,Porites,MASE_SMO_P,Hard Coral,random,test
36012161101.jpg,116,472,Loose Substrate: Sand,LSUB_SAND,Other,random,test
36012161101.jpg,116,332,Loose Substrate: Sand,LSUB_SAND,Other,random,test
36012161101.jpg,146,703,Porites,MASE_SMO_P,Hard Coral,random,test
36012161101.jpg,239,802,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012161101.jpg,162,1008,Loose Substrate: Sand,LSUB_SAND,Other,random,test
36012161101.jpg,249,1032,Loose Substrate: Sand,LSUB_SAND,Other,random,test
36012161101.jpg,151,1119,Loose Substrate: Sand,LSUB_SAND,Other,random,test
36012161101.jpg,162,1209,Loose Substrate: Sand,LSUB_SAND,Other,random,test
36012161101.jpg,528,195,Porites,MASE_SMO_P,Hard Coral,random,test
36012161101.jpg,466,555,Loose Substrate: Sand,LSUB_SAND,Other,random,test
36012161101.jpg,314,671,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012161101.jpg,468,939,Porites,MASE_SMO_P,Hard Coral,random,test
36012161101.jpg,475,982,Porites,MASE_SMO_P,Hard Coral,random,test
36012161101.jpg,490,875,Loose Substrate: Sand,LSUB_SAND,Other,random,test
36012161101.jpg,428,1228,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012161101.jpg,422,1083,Common LRG Alcyoniide,SINV_SFC_A,Soft Coral,random,test
36012161101.jpg,308,1095,Common LRG Alcyoniide,SINV_SFC_A,Soft Coral,random,test
36012161101.jpg,352,1021,Common LRG Alcyoniide,SINV_SFC_A,Soft Coral,random,test
36012161101.jpg,579,169,Porites,MASE_SMO_P,Hard Coral,random,test
36012161101.jpg,727,119,Loose Substrate: Sand,LSUB_SAND,Other,random,test
36012161101.jpg,644,84,Porites,MASE_SMO_P,Hard Coral,random,test
36012161101.jpg,735,179,Loose Substrate: Sand,LSUB_SAND,Other,random,test
36012161101.jpg,668,511,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012161101.jpg,617,723,Common LRG Alcyoniide,SINV_SFC_A,Soft Coral,random,test
36012161101.jpg,739,911,Common LRG Alcyoniide,SINV_SFC_A,Soft Coral,random,test
36012161101.jpg,605,903,Loose Substrate: Sand,LSUB_SAND,Other,random,test
36012161101.jpg,622,1127,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012161101.jpg,618,1049,Common LRG Alcyoniide,SINV_SFC_A,Soft Coral,random,test
36012161101.jpg,597,1091,Common LRG Alcyoniide,SINV_SFC_A,Soft Coral,random,test
36012161101.jpg,638,1207,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012161101.jpg,653,1048,Porites,MASE_SMO_P,Hard Coral,random,test
36012161101.jpg,973,84,Porites,MASE_SMO_P,Hard Coral,random,test
36012161101.jpg,926,292,Loose Substrate: Sand,LSUB_SAND,Other,random,test
36012161101.jpg,872,122,Loose Substrate: Sand,LSUB_SAND,Other,random,test
36012161101.jpg,793,429,Calcifying calcareous crustose algae: DHC,CAL_CCA_DC,Algae,random,test
36012161101.jpg,783,615,Loose Substrate: Sand,LSUB_SAND,Other,random,test
36012161101.jpg,816,912,Common LRG Alcyoniide,SINV_SFC_A,Soft Coral,random,test
36012161101.jpg,1115,176,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012161101.jpg,1208,259,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012161101.jpg,1080,262,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012161101.jpg,1187,316,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012161101.jpg,1065,302,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012161101.jpg,1135,726,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012161101.jpg,1185,944,Porites,MASE_SMO_P,Hard Coral,random,test
36012161101.jpg,1179,778,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012161101.jpg,1213,1229,Loose Substrate: Sand,LSUB_SAND,Other,random,test
36012161101.jpg,1224,1010,Porites,MASE_SMO_P,Hard Coral,random,test
36012161201.jpg,306,225,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012161201.jpg,212,121,Foliose Algae: Other,MACR_Fol_O,Algae,random,test
36012161201.jpg,282,94,Calcifying calcareous crustose algae: DHC,CAL_CCA_DC,Algae,random,test
36012161201.jpg,198,367,Loose Substrate: Sand,LSUB_SAND,Other,random,test
36012161201.jpg,228,324,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012161201.jpg,235,793,Porites,MASE_SMO_P,Hard Coral,random,test
36012161201.jpg,110,770,Porites,MASE_SMO_P,Hard Coral,random,test
36012161201.jpg,169,1013,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012161201.jpg,318,1242,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012161201.jpg,255,1250,Foliose Algae: Other,MACR_Fol_O,Algae,random,test
36012161201.jpg,498,664,Calcifying calcareous crustose algae: DHC,CAL_CCA_DC,Algae,random,test
36012161201.jpg,547,818,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012161201.jpg,351,1022,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012161201.jpg,432,1071,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012161201.jpg,327,1017,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012161201.jpg,555,1137,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012161201.jpg,515,1259,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012161201.jpg,760,165,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012161201.jpg,814,297,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012161201.jpg,668,181,Loose Substrate: Sand,LSUB_SAND,Other,random,test
36012161201.jpg,754,210,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012161201.jpg,782,1077,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012161201.jpg,719,1207,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012161201.jpg,673,1315,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012161201.jpg,1006,125,Porites,MASE_SMO_P,Hard Coral,random,test
36012161201.jpg,883,189,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012161201.jpg,907,539,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012161201.jpg,1011,565,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012161201.jpg,1006,637,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012161201.jpg,1063,806,Common LRG Alcyoniide,SINV_SFC_A,Soft Coral,random,test
36012161201.jpg,939,978,Common LRG Alcyoniide,SINV_SFC_A,Soft Coral,random,test
36012161201.jpg,884,1005,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012161201.jpg,908,1076,Porites,MASE_SMO_P,Hard Coral,random,test
36012161201.jpg,1007,1303,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012161201.jpg,966,1201,Porites,MASE_SMO_P,Hard Coral,random,test
36012161201.jpg,1262,280,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012161201.jpg,1183,444,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012161201.jpg,1322,565,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012161201.jpg,1277,469,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012161201.jpg,1089,377,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012161201.jpg,1280,657,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012161201.jpg,1181,741,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012161201.jpg,1311,1068,Calcifying calcareous crustose algae: DHC,CAL_CCA_DC,Algae,random,test
36012161201.jpg,1181,1214,Epilithic Algal Matrix,Unc,Algae,random,test
36012161301.jpg,90,538,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012161301.jpg,277,745,Porites,MASE_SMO_P,Hard Coral,random,test
36012161301.jpg,101,778,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012161301.jpg,114,1085,Porites,MASE_SMO_P,Hard Coral,random,test
36012161301.jpg,346,1004,Porites,MASE_SMO_P,Hard Coral,random,test
36012161301.jpg,339,1410,Calcifying algae: Halimeda,MACR_Cal_H,Algae,random,test
36012161301.jpg,115,1238,Porites,MASE_SMO_P,Hard Coral,random,test
36012161301.jpg,148,1251,Porites,MASE_SMO_P,Hard Coral,random,test
36012161301.jpg,224,1242,Porites,MASE_SMO_P,Hard Coral,random,test
36012161301.jpg,116,1256,Porites,MASE_SMO_P,Hard Coral,random,test
36012161301.jpg,119,1313,Porites,MASE_SMO_P,Hard Coral,random,test
36012161301.jpg,160,1373,Porites,MASE_SMO_P,Hard Coral,random,test
36012161301.jpg,494,306,Porites,MASE_SMO_P,Hard Coral,random,test
36012161301.jpg,426,499,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012161301.jpg,559,565,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012161301.jpg,565,420,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012161301.jpg,400,742,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012161301.jpg,621,863,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012161301.jpg,351,1032,Porites,MASE_SMO_P,Hard Coral,random,test
36012161301.jpg,409,1068,Porites,MASE_SMO_P,Hard Coral,random,test
36012161301.jpg,606,1395,Common LRG Alcyoniide,SINV_SFC_A,Soft Coral,random,test
36012161301.jpg,398,1177,Calcifying algae: Halimeda,MACR_Cal_H,Algae,random,test
36012161301.jpg,664,299,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012161301.jpg,789,492,Epilithic algal matirx smotheting rubble,EAM_RB,Algae,random,test
36012161301.jpg,686,772,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012161301.jpg,772,800,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012161301.jpg,765,1004,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012161301.jpg,769,984,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012161301.jpg,826,964,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012161301.jpg,868,1103,Epilithic Algal Matrix,Unc,Algae,random,test
36012161301.jpg,749,1119,Porites,MASE_SMO_P,Hard Coral,random,test
36012161301.jpg,633,1186,Calcifying calcareous crustose algae: DHC,CAL_CCA_DC,Algae,random,test
36012161301.jpg,725,1399,Common LRG Alcyoniide,SINV_SFC_A,Soft Coral,random,test
36012161301.jpg,1145,284,Pocillopora,BRA_VER_Po,Hard Coral,random,test
36012161301.jpg,913,116,Epilithic algal matirx smotheting rubble,EAM_RB,Algae,random,test
36012161301.jpg,1104,1158,Calcifying calcareous crustose algae: DHC,CAL_CCA_DC,Algae,random,test
36012161301.jpg,961,1132,Epilithic Algal Matrix,Unc,Algae,random,test
36012161301.jpg,1124,1299,Porites,MASE_SMO_P,Hard Coral,random,test
36012161301.jpg,1037,1239,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012161301.jpg,1177,336,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012161301.jpg,1401,226,Pocillopora,BRA_VER_Po,Hard Coral,random,test
36012161301.jpg,1222,576,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012161301.jpg,1376,453,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012161301.jpg,1432,618,Porites,MASE_SMO_P,Hard Coral,random,test
36012161301.jpg,1364,811,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012161301.jpg,1269,862,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012161301.jpg,1322,717,Epilithic Algal Matrix,Unc,Algae,random,test
36012161301.jpg,1416,869,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012161301.jpg,1335,1258,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012161401.jpg,92,208,Porites,MASE_SMO_P,Hard Coral,random,test
36012161401.jpg,346,104,EAM: Dead Hard Coral,EAM_DHC,Algae,random,test
36012161401.jpg,317,600,Porites,MASE_SMO_P,Hard Coral,random,test
36012161401.jpg,143,585,Calcifying algae: Halimeda,MACR_Cal_H,Algae,random,test
36012161401.jpg,317,921,Porites,MASE_SMO_P,Hard Coral,random,test
36012161401.jpg,147,1344,Common LRG Alcyoniide,SINV_SFC_A,Soft Coral,random,test
36012161401.jpg,231,1198,Common LRG Alcyoniide,SINV_SFC_A,Soft Coral,random,test
36012161401.jpg,87,1432,Common LRG Alcyoniide,SINV_SFC_A,Soft Coral,random,test
36012161401.jpg,140,1434,Common LRG Alcyoniide,SINV_SFC_A,Soft Coral,random,test
36012161401.jpg,511,439,Calcifying algae: Halimeda,MACR_Cal_H,Algae,random,test
